Session,Representation,Analysis_Level,Window_Index,t_mid_s,Window_Start_s,Window_End_s,Window_Length_s,Time_mid,Window_Start_Time,Window_End_Time,Band,Channel,Feature,Shannon_Entropy,Lempel_Ziv_Complexity,N_Samples,Sampling_Rate_Hz,Entropy_Bins,Entropy_Definition,LZC_Normalization,LZC_Threshold,LZC_Definition,Flux_Source,Flux_L2_mean_per_s,Flux_L2_median_per_s,Flux_L2_sd_per_s,Flux_L2_q25_per_s,Flux_L2_q75_per_s,N_Flux_Steps,Progress_0_to_1
BASELINE_EC,RAW_EEG,Channel,0,5,0,10,10,2025-10-05T15:47:55.911390066,2025-10-05T15:47:50.911390066,2025-10-05T15:48:00.911390066,Broadband_RAW,Fp1,EEG.Fp1,0.8828834524,0.1105280314,2561,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,4.963678678796823,2.041932811010036,5.514450705781215,2.0397559727679373,6.565561567835381,80,0.0
BASELINE_EC,RAW_EEG,Channel,1,15,10,20,10,2025-10-05T15:48:05.911390066,2025-10-05T15:48:00.911390066,2025-10-05T15:48:10.911390066,Broadband_RAW,Fp1,EEG.Fp1,3.320702128,0.2830482024,2560,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,16.00925562033968,14.28676292811834,11.481285823939093,7.2668440675668835,21.850225647000265,80,0.005555555555555556
BASELINE_EC,RAW_EEG,Channel,2,25,20,30,10,2025-10-05T15:48:15.911390066,2025-10-05T15:48:10.911390066,2025-10-05T15:48:20.911390066,Broadband_RAW,Fp1,EEG.Fp1,3.936162902,0.07518467876,2560,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,5.146160994595307,3.1526608772301685,4.979466231665055,2.952396119821754,6.766043963866214,80,0.011111111111111112
BASELINE_EC,RAW_EEG,Channel,3,35,30,40,10,2025-10-05T15:48:25.911390066,2025-10-05T15:48:20.911390066,2025-10-05T15:48:30.911390066,Broadband_RAW,Fp1,EEG.Fp1,2.428710959,0.2565124334,2560,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,15.457839389370667,15.187898281490778,9.857593864552527,7.362664135865883,21.128998185978705,80,0.016666666666666666
BASELINE_EC,RAW_EEG,Channel,4,45,40,50,10,2025-10-05T15:48:35.911390066,2025-10-05T15:48:30.911390066,2025-10-05T15:48:40.911390066,Broadband_RAW,Fp1,EEG.Fp1,1.976858764,0.327162973,2561,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,13.121576981233947,12.450344489997683,4.980261621510089,8.422301640230868,16.209964706253732,80,0.022222222222222223
BASELINE_EC,RAW_EEG,Channel,5,55,50,60,10,2025-10-05T15:48:45.911390066,2025-10-05T15:48:40.911390066,2025-10-05T15:48:50.911390066,Broadband_RAW,Fp1,EEG.Fp1,2.263470476,0.4732212133,2560,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,19.24284392089364,13.465221202175616,14.247341285364145,8.110650639790505,29.76686313228161,80,0.027777777777777776
BASELINE_EC,RAW_EEG,Channel,6,65,60,70,10,2025-10-05T15:48:55.911390066,2025-10-05T15:48:50.911390066,2025-10-05T15:49:00.911390066,Broadband_RAW,Fp1,EEG.Fp1,1.408212373,0.4776438415,2560,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,17.74066950596046,14.897682985621952,10.31449510389398,11.496312998840597,21.665665170647014,80,0.03333333333333333
BASELINE_EC,RAW_EEG,Channel,7,75,70,80,10,2025-10-05T15:49:05.911390066,2025-10-05T15:49:00.911390066,2025-10-05T15:49:10.911390066,Broadband_RAW,Fp1,EEG.Fp1,1.446828736,0.5262927513,2560,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,17.85993978044032,11.47649930961039,14.747304078958695,7.741131044865478,20.475956502646767,80,0.03888888888888889
BASELINE_EC,RAW_EEG,Channel,8,85,80,90,10,2025-10-05T15:49:15.911390066,2025-10-05T15:49:10.911390066,2025-10-05T15:49:20.911390066,Broadband_RAW,Fp1,EEG.Fp1,1.616748866,0.437840188,2560,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,14.312197582266531,13.201001931317794,6.060453250524702,9.647729332876104,17.794180573498966,80,0.044444444444444446
BASELINE_EC,RAW_EEG,Channel,9,95,90,100,10,2025-10-05T15:49:25.911390066,2025-10-05T15:49:20.911390066,2025-10-05T15:49:30.911390066,Broadband_RAW,Fp1,EEG.Fp1,2.565093346,0.3581108218,2561,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,22.781493007447285,16.02770097119073,15.717576641516278,12.417626156544523,32.01157396824307,80,0.05
BASELINE_EC,RAW_EEG,Channel,10,105,100,110,10,2025-10-05T15:49:35.911390066,2025-10-05T15:49:30.911390066,2025-10-05T15:49:40.911390066,Broadband_RAW,Fp1,EEG.Fp1,4.083588642,0.1547919857,2560,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,27.42226469619272,21.994465598858778,17.42688474872338,13.12403961802492,38.225448415514435,80,0.05555555555555555
BASELINE_EC,RAW_EEG,Channel,11,115,110,120,10,2025-10-05T15:49:45.911390066,2025-10-05T15:49:40.911390066,2025-10-05T15:49:50.911390066,Broadband_RAW,Fp1,EEG.Fp1,2.752456781,0.2078635236,2560,256,64,Binned Shannon entropy of the temporal amplitude distribution of RAW EEG voltage values; shared baseline/modulation histogram edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_Regionalised_L2_Native,13.717354668521711,11.768725801336128,10.356245839162344,4.501763389744028,17.266893721360066,80,0.06111111111111111
