Session,Representation,Analysis_Level,Window_Index,t_mid_s,Window_Start_s,Window_End_s,Window_Length_s,Time_mid,Window_Start_Time,Window_End_Time,Band,Channel,Feature,Shannon_Entropy,Lempel_Ziv_Complexity,N_Samples,Sampling_Rate_Hz,Entropy_Bins,Entropy_Definition,LZC_Normalization,LZC_Threshold,LZC_Definition,Flux_Source,Flux_L2_mean_per_s,Flux_L2_median_per_s,Flux_L2_sd_per_s,Flux_L2_q25_per_s,Flux_L2_q75_per_s,N_Flux_Steps,Progress_0_to_1
MODULATION_DATASET,POW,Band,0,5,0,10,10,2025-10-09T15:29:48.822319984,2025-10-09T15:29:43.822319984,2025-10-09T15:29:53.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,0.9599377176,0.4696185187,81,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,2.9201174354368824,1.8168960550110695,2.3342266323293717,1.5512856680068081,4.127169897105441,80,0.0
MODULATION_DATASET,POW,Band,1,15,10,20,10,2025-10-09T15:29:58.822319984,2025-10-09T15:29:53.822319984,2025-10-09T15:30:03.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.106001125,0.4741446071,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,8.01936719306968,5.3081864463199375,8.082524666422467,2.7301571321135842,9.128971797247889,80,0.005555555555555556
MODULATION_DATASET,POW,Band,2,25,20,30,10,2025-10-09T15:30:08.822319984,2025-10-09T15:30:03.822319984,2025-10-09T15:30:13.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.139275202,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,5.802840179598831,3.1434498393834023,6.792322919534991,1.1503058736804168,9.128971717198617,80,0.011111111111111112
MODULATION_DATASET,POW,Band,3,35,30,40,10,2025-10-09T15:30:18.822319984,2025-10-09T15:30:13.822319984,2025-10-09T15:30:23.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.678862862,0.5531687083,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,15.075792869976283,8.932336824338542,15.384771301630598,6.002415265135319,14.266060614960011,80,0.016666666666666666
MODULATION_DATASET,POW,Band,4,45,40,50,10,2025-10-09T15:30:28.822319984,2025-10-09T15:30:23.822319984,2025-10-09T15:30:33.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.342295423,0.7112169107,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,4.927667893046627,4.04293369651336,2.252822886192384,3.354027991351231,5.898218682625766,80,0.022222222222222223
MODULATION_DATASET,POW,Band,5,55,50,60,10,2025-10-09T15:30:38.822319984,2025-10-09T15:30:33.822319984,2025-10-09T15:30:43.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.826364161,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,6.856146199645593,4.9894660516251506,3.8698950672580774,4.285258252535753,8.400255317188856,80,0.027777777777777776
MODULATION_DATASET,POW,Band,6,65,60,70,10,2025-10-09T15:30:48.822319984,2025-10-09T15:30:43.822319984,2025-10-09T15:30:53.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,0.7219280949,0.4741446071,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,4.413819923192013,2.6621637356766956,4.764332506049134,1.885820268675381,4.988548572457549,80,0.03333333333333333
MODULATION_DATASET,POW,Band,7,75,70,80,10,2025-10-09T15:30:58.822319984,2025-10-09T15:30:53.822319984,2025-10-09T15:31:03.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,0.9959386076,0.4741446071,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,3.1332019968589733,2.803810375180311,1.6872560692635985,1.5611417274876296,4.006243891782486,80,0.03888888888888889
MODULATION_DATASET,POW,Band,8,85,80,90,10,2025-10-09T15:31:08.822319984,2025-10-09T15:31:03.822319984,2025-10-09T15:31:13.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,0.5435644432,0.7902410119,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,4.185713498255232,3.2851968080169494,2.491076040738335,2.4493313272869264,5.126968020351312,80,0.044444444444444446
MODULATION_DATASET,POW,Band,9,95,90,100,10,2025-10-09T15:31:18.822319984,2025-10-09T15:31:13.822319984,2025-10-09T15:31:23.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,0.3843115441,0.3951205059,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,1.163659845812555,0.3641785465980927,1.7121101515451813,0.36417854537942673,0.36417854772407715,80,0.05
MODULATION_DATASET,POW,Band,10,105,100,110,10,2025-10-09T15:31:28.822319984,2025-10-09T15:31:23.822319984,2025-10-09T15:31:33.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,0.4280696292,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,2.601891813097756,2.283211815334473,2.4880944406296246,0.5987472919564358,3.0704934426710158,80,0.05555555555555555
MODULATION_DATASET,POW,Band,11,115,110,120,10,2025-10-09T15:31:38.822319984,2025-10-09T15:31:33.822319984,2025-10-09T15:31:43.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,0.5074109637,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,3.7641476556006763,3.0945194751720377,2.173562170173424,2.178752394251303,4.543748342423188,80,0.06111111111111111
MODULATION_DATASET,POW,Band,12,125,120,130,10,2025-10-09T15:31:48.822319984,2025-10-09T15:31:43.822319984,2025-10-09T15:31:53.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,0.9995491108,0.6321928095,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,4.730610243768937,4.089026105078142,2.3760793257406765,2.576956304051981,6.212446001106365,80,0.06666666666666667
MODULATION_DATASET,POW,Band,13,135,130,140,10,2025-10-09T15:31:58.822319984,2025-10-09T15:31:53.822319984,2025-10-09T15:32:03.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,1.508573534,0.4741446071,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,5.5652081254764525,4.591117841552616,3.165775780682396,3.0519880057558515,6.799514131727849,80,0.07222222222222222
MODULATION_DATASET,POW,Band,14,145,140,150,10,2025-10-09T15:32:08.822319984,2025-10-09T15:32:03.822319984,2025-10-09T15:32:13.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,0.8304955225,0.7902410119,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,4.252306034959357,3.641830776891803,1.7940314481032893,2.817240333256418,5.333727214702263,80,0.07777777777777778
MODULATION_DATASET,POW,Band,15,155,150,160,10,2025-10-09T15:32:18.822319984,2025-10-09T15:32:13.822319984,2025-10-09T15:32:23.822319984,Theta,ALL_CHANNELS_MEDIAN,BandMedian.Theta,0.998195879,0.7902410119,80,8,64,Binned Shannon entropy of the temporal amplitude distribution of FFT-derived POW band-power values; shared baseline/modulation edges,c(n)*log2(n)/n,within-window median,Median-binarised Kaspar-Schuster LZ76 complexity with asymptotic normalisation c(n)*log2(n)/n,Script18_MatchingBand_L2_BaselineStandardised,4.228980069857315,3.755559716975527,1.3686374207996985,3.3491772503089803,5.056136417279646,80,0.08333333333333333
